FRED Graph Observations,,,,,,
2002-01-01,138.214459329994000,91.744449407372100,101.0654100501450000,184.245204649415000,203.995585744013000,110.513237407787000
2002-02-01,86.585436927034900,33.914754220294600,31.3827288070114000,91.662903742511700,107.061131414814000,108.132590878456000
2002-03-01,94.043329158155100,87.156861733340100,28.8035211721136000,86.268421714384200,96.442579382370700,80.380775710233100
2002-04-01,73.656131946891600,22.932997594471000,0.0000000000000000,81.041873154235500,56.498145952971000,57.838917029882700
2002-05-01,86.962675019869000,66.364495641277500,0.0000000000000000,82.879079639466500,60.964896112931200,60.788570135445500
2002-06-01,85.066242861063900,58.152640314568000,10.5511863052546000,87.361144177300100,78.989071145450900,97.347955848938800
2002-07-01,125.500168839215000,124.134145443667000,85.0862767812073000,127.945996800014000,135.055711600768000,168.090454303223000
2002-08-01,110.174998622293000,71.266703249049600,49.9591185904179000,85.697647858862000,96.579190093559400,105.844485920396000
2002-09-01,138.382459786675000,34.880961376572500,48.9042429778233000,102.045771844355000,139.956188796036000,114.471900396785000
2002-10-01,110.565299694054000,52.636771957173300,27.0594379870874000,102.478108975065000,151.289716095424000,94.777318756583600
2002-11-01,138.051436759614000,21.179236943263900,9.3323935346355900,139.986633045274000,123.811134698999000,131.546342573400000
2002-12-01,149.903697436640000,53.919908731194100,39.1328063185211000,183.072746654077000,169.656583034734000,186.374999189764000
2003-01-01,180.104189907724000,29.676231017933100,27.4606474810515000,276.986935778074000,293.187089758662000,156.394437860179000
2003-02-01,189.258288315137000,66.356912828999000,9.7464767958458300,265.978878839027000,203.193100864340000,160.696623489936000
2003-03-01,207.775270644321000,79.776774743718700,17.5763711135295000,256.468435777168000,202.369060650882000,147.899679801350000
2003-04-01,133.686184317763000,29.818936160837600,18.3951323126336000,182.700131994164000,117.664461838228000,101.359490778691000
2003-05-01,115.421824627426000,49.194977496970100,35.7036495708901000,178.961057981674000,135.335342577332000,118.191462744227000
2003-06-01,88.498707416826500,27.870631939759200,47.7589847422293000,119.161652662181000,95.946595897793600,88.943326685101100
2003-07-01,81.345853170514800,21.379020614039200,18.8408519428512000,84.994137959107300,80.343671602977100,60.357826718171900
2003-08-01,87.337990954020800,50.776853949123800,147.4068363847460000,107.066631496648000,105.638356816998000,81.852655134301600
2003-09-01,93.729691152578700,76.522108640776200,54.4685239489956000,101.791955548401000,111.834636981431000,104.695957701281000
2003-10-01,64.011558985165300,61.839950740851700,82.9319875908325000,89.603963775318000,67.586374320698600,55.969439113850800
2003-11-01,58.844774558214200,125.903157537094000,0.0000000000000000,77.459212995155400,95.852973116836100,67.894313754362700
2003-12-01,69.546884840780500,86.643646963393800,36.8620507439086000,89.646420116755600,93.441952158111300,72.428437800438700
2004-01-01,91.410568116195800,50.203808879558300,25.8087037365684000,144.695591125692000,185.873898800948000,113.914347051118000
2004-02-01,81.168081687709100,147.481959580828000,27.2942349007625000,114.176974098239000,135.359252248947000,62.178672619776100
2004-03-01,63.466197878367100,61.541445303789500,8.2531669529358400,79.059214538415600,102.454384870695000,56.404325079134100
2004-04-01,58.450989205666600,27.228721871549100,16.7972438328925000,71.097615708007100,97.097150658169300,39.461401895987300
2004-05-01,75.199510246813700,81.329533799897300,41.8097727985224000,66.130158773201500,68.939111179297300,62.148241577408200
2004-06-01,76.655431282332000,43.314307777906000,0.0000000000000000,65.147728699839600,72.586853243474600,80.654489905439200
2004-07-01,59.935715087863100,26.206796941244500,17.9631379434077000,58.024795211645600,65.536245648053600,76.728021329502800
2004-08-01,66.506766261951800,39.475193736071700,0.0000000000000000,64.260225422619100,90.658456072880200,56.466697862789300
2004-09-01,71.654194602970900,32.994573050020800,25.4427058354912000,64.866642759006900,139.035841304811000,84.043053031686600
2004-10-01,98.434443562100900,63.454765438179400,15.6579537218426000,145.922037619121000,238.148947176323000,84.939660313372800
2004-11-01,72.938306953019200,40.941450241368700,25.2565480605639000,85.960234377043500,138.018551594361000,55.379018320461700
2004-12-01,38.384506276970100,32.690245456234800,8.4026777936284500,38.373815289596300,42.201919443849200,46.658723877049100
2005-01-01,63.287559086844800,18.539191071064600,32.6763475667153000,69.761130575027600,99.862365636890300,57.923313449004600
2005-02-01,60.011462210413200,18.289446596865300,8.0590397864609900,70.915930321470800,105.390389663647000,61.962309783635500
2005-03-01,54.560609652796700,25.831987098761900,14.4869146241632000,70.193770456248900,79.623729977589300,75.493146202836900
2005-04-01,62.471203146773000,32.087823506784900,45.6802985227494000,65.015615417144400,49.059737452851000,68.291833289475500
2005-05-01,69.625704911308300,102.911871897375000,46.4529871600132000,53.179749017558300,70.432362031319800,61.510199290742800
2005-06-01,56.450539839366400,62.216285890034700,31.9840610894237000,41.563662475790500,42.432660828830700,51.231452347125500
2005-07-01,50.497944803827700,132.937317714232000,147.6148969168380000,32.275702708623100,31.085388381332000,35.029140091937000
2005-08-01,52.903438999140400,25.483419652548100,7.8602884046320200,41.149991763682700,32.029160871265100,38.946484672632700
2005-09-01,82.204720813548500,22.010315662566100,15.0867096544095000,48.453237277592300,52.182636863036500,39.309377020846400
2005-10-01,59.568828172976900,30.866382456356500,21.9707261326961000,52.207938320592400,75.646402260917200,47.548687947146900
2005-11-01,48.351869389465300,14.435265729300100,44.5251670995632000,55.932277583593900,49.928817487379000,31.063628025760700
2005-12-01,56.894089217681000,29.724647395115400,15.2808050906046000,41.133569797438100,54.302037833913100,52.869237742333100
2006-01-01,60.817272218236300,21.588835340743900,51.7923383946778000,52.744947827216300,99.562191622164600,43.613240844735400
2006-02-01,58.184594673843900,17.398100826971800,0.0000000000000000,49.242811443844200,79.912715317836100,45.189283830432100
2006-03-01,49.841785815045100,47.924564530030200,26.8767196302921000,43.408789639697800,43.297598241373800,36.162513471780800
2006-04-01,67.665708970952200,23.141009826921300,7.1377787476743900,65.724444090810900,55.464558231964900,100.002007714296000
2006-05-01,64.203110396430000,42.035475026140500,27.2962586684235000,49.913901614467600,44.620131765848500,44.305589095368400
2006-06-01,65.834846411621300,23.398501990259200,21.6516044221016000,37.247385019546900,49.242483673765300,86.934013694141400
2006-07-01,69.183486826860500,48.718412577121400,7.5135279859062400,41.566392630010900,64.792378755665000,56.484380501138500
2006-08-01,69.116588641845000,35.817623028456600,13.8098051012508000,38.712093657474300,79.828139652908600,46.600055554079200
2006-09-01,37.606390015736700,15.892787544739700,14.0059576392849000,24.441216904943100,31.853904539467300,44.270693166521400
2006-10-01,41.300124576032400,23.644299372398800,13.2600308697318000,43.325079275627100,52.775511299396300,48.709624329717200
2006-11-01,51.443796507668300,41.831419322130100,6.7909381395956500,47.150200049051700,74.005881974101500,85.280335167918100
2006-12-01,37.547708998154600,18.429719438170700,14.2114865249247000,41.684899395384300,51.175456836332200,46.741433394078700
2007-01-01,55.216500842164300,50.442142102273300,20.2940027575924000,57.516718654360400,100.002229548386000,65.879925758345100
2007-02-01,38.357685863405500,20.621837355854500,0.0000000000000000,37.524405389111400,38.175004997802300,49.508670580140300
2007-03-01,55.677118340891900,22.472734989081700,6.3015011565617300,44.219923127373400,51.354806308389400,44.142778134965700
2007-04-01,40.691897166687100,27.916801471457400,6.6237370111586300,34.184563588877100,33.894986457506000,45.834224664111800
2007-05-01,52.437019801389500,14.352552265754200,0.0000000000000000,58.468691950470900,49.742612233398300,57.268990377983400
2007-06-01,50.529055504383600,22.474759742211700,20.7968274047082000,47.101971069178200,33.503072177356400,51.522493708980700
2007-07-01,37.265989410073200,22.319913956586200,20.6535421765261000,29.140050579812100,33.272243924166000,35.876074365259900
2007-08-01,74.686604222589300,49.976931305546100,12.8460354155804000,46.742006285031000,49.301798483645000,58.162996655693000
2007-09-01,75.648174542260200,30.236043439855400,13.3231738738734000,42.542039422918300,90.903125585082700,105.850382970326000
2007-10-01,69.609021534793800,47.073262575587200,6.3128757073858500,44.299742483199000,50.251050921356600,55.547721935487300
2007-11-01,63.247360528312300,31.264291240659300,32.1446060835639000,41.533593763718200,49.956336249461400,51.625913183759900
2007-12-01,89.230514944614200,35.363793496906900,13.6348270639055000,80.493148846912900,97.551782553029900,94.931213426037100
2008-01-01,158.661557160538000,87.611177083139000,56.5606438041794000,214.203555233869000,239.406816595933000,126.702629240195000
2008-02-01,100.355641674123000,82.147496476251600,6.6679373534637900,123.291464818343000,124.479077476395000,102.533505444978000
2008-03-01,102.125188399723000,72.631065202499700,74.6761524959094000,102.818877350195000,80.790422445965200,106.324285499983000
2008-04-01,85.413788219099500,93.987701168862700,12.3362721054383000,80.842699807763500,96.444288332938800,91.686412967127900
2008-05-01,76.149600867764500,41.518542648450100,0.0000000000000000,96.228711362691700,82.637704074640100,98.461664840777200
2008-06-01,84.791446057679900,43.235524461185000,0.0000000000000000,81.699163433841600,60.659855013877900,129.306142977834000
2008-07-01,88.709424071736200,29.046519315506100,51.1960935684063000,85.538473700839900,97.029868724546900,166.196628811537000
2008-08-01,77.448753728244000,40.494701035520600,6.2452377533781400,86.954568224533100,107.118917518880000,89.631372676485300
2008-09-01,160.534187242215000,30.644638621475100,25.2060046262469000,115.814084381216000,115.846888649158000,286.389731314656000
2008-10-01,217.311991757163000,63.458362775005200,161.1939555110600000,262.055542870718000,274.953898374633000,328.525415351946000
2008-11-01,195.211437053439000,86.901037258708500,38.2919687068441000,196.673884723908000,241.910690045460000,226.804446675291000
2008-12-01,145.608884097648000,36.062633663064200,45.8023049452616000,154.996585645207000,153.772827034323000,174.958650749859000
2009-01-01,187.900819269702000,45.854293819633700,19.2867636501384000,227.002572812046000,267.449166018458000,176.297001404116000
2009-02-01,214.135027544434000,44.334374545242500,13.6748118940049000,300.068909998999000,429.579469941724000,238.900172203861000
2009-03-01,162.097856626066000,59.622297807511800,19.0244776530830000,196.132085755843000,224.751041460549000,214.530212027127000
2009-04-01,113.050818181228000,0.000000000000000,19.1459843534220000,126.297807901015000,131.236549349662000,171.193741000100000
2009-05-01,107.720790404885000,0.000000000000000,6.4348355876573300,105.363018307173000,110.980701850846000,120.937761354350000
2009-06-01,90.886468449529700,0.000000000000000,0.0000000000000000,108.641245399257000,143.922403762903000,117.842043757929000
2009-07-01,104.998872166373000,0.000000000000000,0.0000000000000000,125.089238325166000,230.328865502743000,129.198375029168000
2009-08-01,81.881423029758500,26.705043273670100,0.0000000000000000,74.419684637622000,148.959059446442000,93.824138882810900
2009-09-01,77.229768885732500,10.596744196211000,13.0741425865112000,74.998721423417900,148.673336237285000,113.923987700953000
2009-10-01,71.232118225199500,13.936718881408300,12.2821181453617000,85.504053039049300,139.666786456448000,108.071775073784000
2009-11-01,101.949968944103000,25.527616412635900,104.9856102631670000,103.784274149567000,171.615891407110000,107.624912782271000
2009-12-01,110.539541600712000,23.488451824746400,13.1726295363155000,133.764837858325000,210.334739147059000,216.060559370812000
2010-01-01,134.179481906348000,89.167956525042800,25.0032753665184000,176.385411909973000,351.853585961027000,197.578837594874000
2010-02-01,129.524907794260000,25.647916207228900,138.4429707440660000,156.654814962854000,304.866750116481000,181.909729026106000
2010-03-01,95.820793956092000,50.136296520168400,65.4263002734853000,109.976825335410000,231.654170482819000,136.174647830488000
2010-04-01,75.016580311758900,17.428974655766400,53.7591772451338000,91.151555582390200,153.963449254552000,115.834452590733000
2010-05-01,99.739161580251800,57.800422888423700,499.1945351213380000,107.014945249655000,129.526012630968000,170.581371958647000
2010-06-01,113.459253414696000,47.415613576136900,445.1151271498600000,150.628500049751000,226.569153920395000,210.226310459393000
2010-07-01,156.108210633761000,53.941561798029400,366.0386732712590000,192.739640471810000,282.540637720840000,281.430570725406000
2010-08-01,137.787024198644000,72.443569713109500,60.9409453572620000,204.143175285239000,295.163827428169000,219.812336992994000
2010-09-01,180.500256299908000,60.835702573252100,187.6459965122310000,286.131206034090000,345.213939572551000,250.956788129043000
2010-10-01,199.729551454729000,120.271686907894000,167.5369169768510000,364.785695232724000,568.711545420646000,384.390032807054000
2010-11-01,151.640761926150000,69.419487489463900,214.1224372586790000,232.481131322388000,387.371273800068000,205.093431603584000
2010-12-01,137.504714664059000,78.196664068591600,208.6014175965260000,223.640990529245000,193.970439224149000,182.102882045422000
2011-01-01,119.630978980782000,86.901037258708500,114.8759061205320000,171.793453523895000,266.706535775120000,180.462191945965000
2011-02-01,99.315816813609200,32.029707033745100,26.3452590726309000,116.646851295103000,205.341629612411000,151.917580807602000
2011-03-01,120.931533243725000,64.198093898111000,122.3047393500860000,131.906435772414000,213.034489774921000,202.995281998368000
2011-04-01,99.550700868521800,27.800215071670900,73.4991203199669000,126.668389588308000,185.152765097316000,133.949979014479000
2011-05-01,80.956208723916900,27.800215071670900,104.1237537866200000,98.924146267349800,145.104047881909000,93.660336889030200
2011-06-01,108.181529457087000,118.913602304859000,218.7844099803490000,135.227819414648000,182.935222831066000,157.219089760655000
2011-07-01,171.199324772339000,74.494599779353900,432.5204272098020000,249.667428868070000,343.905846491874000,213.614221515617000
2011-08-01,215.124304908318000,66.574774546470600,1045.9913800520300000,261.133875442150000,398.309280206044000,215.992421006332000
2011-09-01,189.719437694705000,179.136343539538000,414.4057223785570000,272.992592023554000,364.737911323300000,292.334518902959000
2011-10-01,117.902163585529000,114.172559864037000,613.2476516164370000,133.008283987897000,157.653532689696000,228.746732351447000
2011-11-01,114.787249503333000,43.450518629354300,619.0534940939790000,144.543457447691000,194.133328761482000,137.936358194348000
2011-12-01,155.855056064393000,52.994039135092200,687.8883102844550000,218.485417927988000,295.597432475023000,191.423054920894000
2012-01-01,134.620539940835000,103.277183261134000,718.4444051172990000,187.983643305874000,255.628338864705000,170.809140436455000
2012-02-01,100.170604468747000,25.481321506157400,171.4830815419140000,124.686677967014000,159.794072183027000,107.429732582464000
2012-03-01,77.730018036451200,27.397901815854100,84.5080498970127000,83.269504738437700,143.532177266564000,99.960638672660200
2012-04-01,82.540387846345700,46.551093272504700,540.1550698131940000,95.453392690036900,176.237731258143000,87.032092074267300
2012-05-01,102.476873779534000,18.845179429272800,219.5924779765830000,135.967076652035000,197.687718286273000,114.763468862474000
2012-06-01,147.029484442472000,34.316608475997300,726.8270812131850000,195.716137566534000,320.976869625010000,164.572896290359000
2012-07-01,149.468731394856000,51.095792234628800,487.1381519261020000,235.129789623886000,336.715828187050000,174.417429170611000
2012-08-01,129.101130156190000,43.820352811384700,290.5996620315860000,200.235787172583000,277.942527704792000,195.716813767011000
2012-09-01,140.912897961434000,59.845641122484100,546.6768410376420000,207.456402324881000,287.953488336563000,200.756554845157000
2012-10-01,158.686459611014000,82.273787306210500,267.8695576820020000,273.768582464358000,409.485815482730000,227.632020454983000
2012-11-01,191.866122257730000,11.270890944280100,417.1769155338080000,375.099764468857000,441.450939150553000,173.441754947208000
2012-12-01,193.696873126176000,34.317209396579500,249.5046500162200000,409.293065732263000,381.166707200257000,180.206601650432000
2013-01-01,181.283249946687000,20.107713617637800,192.9563112767870000,324.182621985791000,342.845840029945000,123.040767746374000
2013-02-01,130.541621268308000,35.636212543909200,139.2305880764270000,189.094118049946000,243.739994514868000,151.494969473094000
2013-03-01,127.907071246532000,28.649312297239100,244.7113568670620000,164.807497289782000,211.282774885963000,110.914105482402000
2013-04-01,77.201711174027700,32.410047706589200,28.5622490068419000,89.080746109186400,117.738983496882000,75.640760089373900
2013-05-01,71.645562532799500,22.497056130844800,27.7566122372362000,82.188169670003200,122.966467624497000,104.925614839536000
2013-06-01,77.763068487059200,57.354590577272400,38.4583924877665000,79.106660452855000,129.012863099457000,85.421317342552000
2013-07-01,86.720341793185600,52.994687839019100,15.5676770755486000,76.875439926977700,174.815842955619000,160.255391933451000
2013-08-01,88.397501473752700,33.315297021408400,110.1000935585910000,80.940342365861300,163.456770936042000,135.441566936956000
2013-09-01,110.426863517608000,84.952705858651000,74.8669165965612000,96.734490762780700,264.628980006274000,111.925691215945000
2013-10-01,177.434558194961000,15.639332813718300,96.4781556383933000,168.871768358817000,538.104708923191000,117.153649672385000
2013-11-01,78.708750936587400,26.925016987259700,0.0000000000000000,70.921311129927100,137.367479177675000,91.587079309458100
2013-12-01,92.190476522449100,17.926609191383500,23.6974786434148000,90.919018439954800,217.827395525494000,115.392819667184000
2014-01-01,94.842905881484400,42.612962662640600,36.5106869127529000,111.701594956232000,253.261811502109000,170.923726090193000
2014-02-01,84.191939378596400,185.836970585913000,46.4763938076150000,71.900736667329000,232.690717522210000,160.139448293676000
2014-03-01,68.825426007064400,168.388933785450000,117.0458328048690000,60.569361463210800,104.677066832269000,86.241608748282500
2014-04-01,55.374436149303100,28.600687885126000,22.0545023404538000,61.687419828365900,91.261147945020900,80.387360088608400
2014-05-01,61.992838691724600,18.775952855172400,7.2392366549338000,63.702030986915500,80.949357395756400,97.094407532119800
2014-06-01,57.397545431916400,15.257919892093900,39.2188504139259000,63.779502711867700,72.099991477729600,94.481277576059800
2014-07-01,70.092057238346400,30.274087876954100,23.3448910256673000,71.941932914830500,106.924498625563000,92.403237120065800
2014-08-01,48.060579225711700,22.563862275102900,46.3983948315903000,46.800605187082500,77.677670900399000,87.862819635535800
2014-09-01,53.558602702635000,12.272808372953600,7.5710257619645900,51.160911184080700,99.008489391928800,70.499008858987500
2014-10-01,63.701237571615300,15.923125262986700,7.0163467953812400,73.463618121426000,119.015274237089000,113.285582020816000
2014-11-01,55.980921093589300,22.677032579891600,15.5437028528523000,70.697284506109300,108.999581141372000,98.926477991083800
2014-12-01,63.202458020584400,17.790791652525400,47.0358784234340000,69.855629280133300,90.630935627591300,105.812477994031000
2015-01-01,75.963947245520300,33.911646008727000,52.2997544165408000,95.427206556904800,129.566081142024000,118.079669079273000
2015-02-01,67.140751591997800,15.458135042268800,31.7867856267954000,61.370846752169400,60.244198757512400,126.270341580919000
2015-03-01,60.380943778568900,27.993370142741900,21.5861887591650000,70.529499398397000,73.640562160853900,75.606932181793500
2015-04-01,63.690886023444900,41.728336376819500,28.6021929412534000,46.726598482709700,75.891998120170600,81.244275648964400
2015-05-01,61.543999896236100,89.193101125103900,96.6615305100665000,71.226594421136600,73.279463040074300,87.657925977734400
2015-06-01,62.068196055696800,101.112792194525000,31.9876446516851000,70.666142906857700,108.366970636516000,87.444808410553800
2015-07-01,64.792665559979700,51.651051445738900,23.8974301507490000,62.701505104612100,89.828786242148000,111.602926660514000
2015-08-01,72.445415775920200,20.893582495088900,169.1698619920070000,54.436130563247200,52.673407594487400,104.604189220275000
2015-09-01,76.195627944859600,19.669898497581300,145.6109836329920000,40.547824472199200,52.319418721753400,73.080884667871900
2015-10-01,61.452784263831100,68.819791146153100,74.5822968105992000,49.418839762746300,73.938380476477000,79.397934619864500
2015-11-01,50.416629019051000,20.566125462428000,6.3435629795613400,44.986145335055600,58.911211720060000,70.991498105272100
2015-12-01,63.775173077309200,20.538464920087500,31.6751558192393000,51.276385983355200,59.432305021380300,76.849118352003700
2016-01-01,71.485654374068500,42.912584326379700,31.5149160468521000,73.249159635535500,104.525636998248000,106.613728032412000
2016-02-01,72.258093009331600,26.352873239411300,162.5693778752890000,75.682445120386300,110.208975197103000,96.147875029863500
2016-03-01,59.487157757517500,49.339092274070400,56.3648254120672000,66.759182205563900,75.846428364816400,81.857575420607500
2016-04-01,48.453439483224500,43.055287216237900,80.8364932912079000,45.234942629072000,61.829608594911200,79.909098968634800
2016-05-01,54.393993182034900,77.084162613215000,46.3929580406149000,56.197208514946700,66.494553108768200,63.412348293151400
2016-06-01,114.139679878185000,271.905437616525000,250.9932010676870000,70.006920803008700,84.697302825157900,151.139413596317000
2016-07-01,89.191743302420700,116.660021821107000,287.8676188069210000,68.258795057809400,70.677896274229000,96.132530682404700
2016-08-01,68.530968792793700,155.751455868568000,36.9546878009380000,72.491937652611100,105.641725498318000,66.296503136277200
2016-09-01,46.394568212555400,93.365467122998700,5.9996485674639000,41.210672275465200,55.148813136797200,72.268112869020600
2016-10-01,65.245052854561700,83.795075560295600,60.1077977478782000,79.449830163347700,123.603046254903000,77.023609163362100
2016-11-01,123.151587096869000,542.079348477769000,110.6489350778550000,153.832036227569000,270.290846218850000,189.576161146911000
2016-12-01,120.269006889459000,275.965586621730000,88.2734235667565000,161.065502470617000,185.226129859632000,213.303956011651000
2017-01-01,132.820575710412000,476.261723441689000,61.4650944541122000,178.462702446185000,350.641785091421000,199.532635711880000
2017-02-01,116.909742263780000,250.901724621577000,50.7474913167119000,126.476848482341000,201.376144632469000,180.997612891627000
2017-03-01,108.116986577401000,152.410025323291000,16.9917250774932000,112.087087826359000,202.346730811965000,152.415298562229000
2017-04-01,92.245735083624300,153.821342802316000,42.5795248384306000,116.311366594251000,167.162705905172000,108.085614258895000
2017-05-01,90.457160013340500,87.535674614468800,12.5582000857904000,110.506520112129000,164.822233770246000,89.580949866380900
2017-06-01,88.807563968227000,87.125185264819400,62.0158059474686000,91.847320297378200,197.852314549109000,84.766482942919600
2017-07-01,93.583274392184900,92.426601532469400,36.5496444863237000,120.505891938722000,218.896521027850000,143.629212096579000
2017-08-01,67.299531851640600,91.631778648341500,52.5833708622619000,86.392065407619900,127.688245983265000,97.141840750310200
2017-09-01,82.585022722509400,76.525512339660600,19.1384407344464000,92.850345200429600,120.303149537945000,111.722577710729000
2017-10-01,68.755130702072600,97.170651354536900,17.2915450333780000,91.808310699621900,113.609462284924000,74.844160720985200
2017-11-01,86.427357648231700,49.633211586401500,5.8881627414165200,155.220941145641000,231.561591395627000,75.955380127445700
2017-12-01,83.128952143594500,182.859908800023000,12.6747459426348000,151.062425691050000,193.977078276436000,86.622564952414700
2018-01-01,108.746666409674000,248.548240013241000,24.1461412963024000,144.787951327559000,184.196868285325000,128.407054188119000
2018-02-01,79.593789090249800,69.307062417232900,13.3609790823053000,112.857868546072000,96.225571775121100,81.610514403054700
2018-03-01,70.949699884391800,526.264061090564000,24.2275604117098000,90.853825343657000,65.432448072440200,84.858496208633600
2018-04-01,84.527300215888200,464.603956561702000,44.1912068132388000,107.118918842595000,103.495757834667000,110.558839723107000
2018-05-01,84.422400675303300,283.953706543144000,42.2822758185351000,100.697529249558000,117.341814600698000,105.267006196072000
2018-06-01,100.201002373293000,690.515014316776000,93.4740917250236000,118.000087593754000,99.334816673752000,92.401712921292200
2018-07-01,93.818995748997100,907.499243387752000,68.0875695769637000,113.479874422128000,75.992338976440500,86.602795367733600
2018-08-01,80.298312878356800,470.735033245512000,96.7979225688103000,89.850025404822000,90.418169697522400,102.775367598306000
2018-09-01,58.847609678200300,324.384935786308000,28.5873177166390000,74.564463217361000,80.593311797707800,85.475813373930700
2018-10-01,84.645191708144300,444.592300748577000,20.2659949174212000,119.640222627914000,177.322998999162000,158.701546161275000
2018-11-01,75.276417418476900,404.316105966432000,14.5011807442985000,97.183543604040500,164.900979652696000,108.395987976852000
2018-12-01,120.733329143676000,683.967206474569000,7.6995526272561900,123.498418853655000,145.926481609809000,117.738991676241000
2019-01-01,139.630971624526000,717.819254720698000,64.9082668073586000,150.221648413092000,211.180885543278000,120.757847736883000
2019-02-01,84.201044170530200,308.036383497759000,85.6674116748154000,103.807699740116000,146.863766065633000,109.111015498279000
2019-03-01,93.677592273227100,288.549310214450000,71.2017720750888000,110.041678911757000,150.970631099324000,110.247971433870000
2019-04-01,73.177263637757200,336.706482035050000,27.5724313137777000,79.851269483952100,105.384758133726000,91.863176779000800
2019-05-01,89.299016709057400,788.959050321818000,8.9467712494784700,111.613767946754000,159.390637171250000,55.794447709380300
2019-06-01,133.520032743032000,1378.503109412730000,60.7421954824019000,139.452178500774000,175.561364850626000,142.700327019241000
2019-07-01,90.093108677854100,602.634385204086000,40.8529372080753000,64.844263865376800,95.815796417285700,123.022400561713000
2019-08-01,146.152515845463000,1952.664942395470000,319.5450242608260000,174.370100115794000,152.322770976307000,101.747798296008000
2019-09-01,110.529577594327000,923.754438094753000,19.5157145513641000,101.443599712858000,116.510114939364000,178.389802357509000
